file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/StreamManager.java,org.apache.cassandra.streaming.StreamManager$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/metadata/MetadataType.java,org.apache.cassandra.io.sstable.metadata.MetadataType,enum,2,15,13,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/marshal/DynamicCompositeType.java,org.apache.cassandra.db.marshal.DynamicCompositeType$FixedValueComparator,innerclass,4,4,0,4,10,2,0,0,43,0.93333334,0.022222223,0.022222223,10,0,10,0,0,0,10,0,0,0,3,2,2,1,0,0,3,0,0,36,1,0,0,0,0,0,2,3,0,3,0,0,0,0,37,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous18,anonymous,1,1,0,1,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,1,1,0,2,0,1,1,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cache/SerializingCache.java,org.apache.cassandra.cache.SerializingCache,class,13,15,2,13,39,1,0,31,0,0.7105263,0.76666665,0.76666665,19,2,16,3,0,0,16,0,0,0,4,2,0,4,0,0,4,0,1,148,24,0,9,7,0,8,1,17,1,17,1,2,0,0,93,1,1
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$get_paged_slice_args,innerclass,17,17,0,17,128,3,0,52,282,0.87361425,0.32804877,0.5682927,41,0,39,2,0,0,41,0,0,0,11,7,5,6,0,0,7,0,7,539,49,0,30,2,8,26,14,61,4,28,2,0,5,0,149,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous19,anonymous,0,0,0,0,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2,0,1,2,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous16,anonymous,0,0,0,0,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous17,anonymous,0,0,0,0,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,2,2,0,1,2,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous14,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/Memtable.java,org.apache.cassandra.db.Memtable$LastReplayPosition,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous15,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Lists.java,org.apache.cassandra.cql3.Lists$Marker,innerclass,8,8,0,8,4,3,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,2,0,0,0,0,1,0,1,1,0,0,0,35,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$prepare_cql3_query_result,innerclass,15,15,0,15,74,3,0,34,158,0.86699504,0.30541873,0.37931034,29,0,27,2,0,0,29,0,0,0,7,5,3,4,0,0,5,0,4,365,29,0,14,2,4,12,8,34,0,18,2,0,5,0,139,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/progress/ProgressListener.java,org.apache.cassandra.utils.progress.ProgressListener,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Frame.java,org.apache.cassandra.transport.Frame$Header,innerclass,2,2,0,2,2,1,0,1,0,0.33333334,-1.0,-1.0,2,0,0,2,0,0,0,0,0,0,6,2,6,0,0,0,6,0,1,31,0,0,0,0,0,0,2,6,0,6,0,0,1,0,34,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/exceptions/UnrecognizedEntityException.java,org.apache.cassandra.exceptions.UnrecognizedEntityException,class,3,3,0,3,1,7,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,1,9,0,0,0,0,0,1,0,2,0,2,0,0,0,0,27,17,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/Throwables.java,org.apache.cassandra.utils.Throwables,class,7,19,12,7,30,1,0,24,105,0.0,0.0,0.0,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,83,10,2,4,3,1,1,0,4,0,3,2,0,2,2,45,17,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/Directories.java,org.apache.cassandra.db.Directories$OnTxnErr,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/MultiCBuilder.java,org.apache.cassandra.db.MultiCBuilder$OneClusteringBuilder,innerclass,5,5,0,5,18,2,0,15,3,0.33333334,0.4,0.4,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,42,10,0,7,0,0,0,6,9,0,2,1,0,0,0,48,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$cas_result$cas_resultStandardScheme,innerclass,8,8,0,8,16,2,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1,9,0,0,0,4,5,0,1,3,0,0,0,32,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/Legacy.java,org.apache.cassandra.stress.settings.Legacy,class,9,13,4,9,62,1,0,32,1,0.61904764,0.16666667,0.16666667,3,3,3,0,0,0,4,0,0,0,7,7,1,6,0,0,7,0,9,206,2,1,0,1,5,314,7,21,36,17,4,1,1,0,224,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/SlicePredicate.java,org.apache.cassandra.thrift.SlicePredicate$SlicePredicateStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/index/internal/CassandraIndexTest.java,org.apache.cassandra.index.internal.CassandraIndexTest,class,12,13,1,12,27,2,0,50,325,0.0,0.0,0.0,26,0,25,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,73,326,0,1,0,1,1,237,217,19,4,19,2,0,1,0,154,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement.java,org.apache.cassandra.cql3.statements.CreateKeyspaceStatement,class,16,18,2,16,13,4,0,25,3,0.5833333,0.4,0.4,6,0,5,0,1,0,6,0,0,0,4,1,0,4,0,0,4,0,6,51,3,0,1,2,0,5,0,9,0,9,2,0,0,0,114,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tracing/TraceState.java,org.apache.cassandra.tracing.TraceState$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tracing/TraceState.java,org.apache.cassandra.tracing.TraceState$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/utils/FastByteOperationsTest.java,org.apache.cassandra.utils.FastByteOperationsTest,class,7,8,1,7,25,1,0,24,64,0.8461539,0.33333334,0.33333334,13,5,2,10,0,1,3,0,0,0,7,7,0,7,0,0,7,0,49,100,8,4,2,0,2,0,54,20,12,17,2,0,0,0,44,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/cql3/statements/PropertyDefinitionsTest.java,org.apache.cassandra.cql3.statements.PropertyDefinitionsTest,class,4,4,0,4,4,1,0,3,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,33,0,0,0,0,0,14,0,8,0,2,0,0,0,0,16,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/config/ColumnDefinition.java,org.apache.cassandra.config.ColumnDefinition$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/CQLMetrics.java,org.apache.cassandra.metrics.CQLMetrics,class,6,7,1,6,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,1,5,1,0,0,6,0,0,31,0,0,0,0,0,6,0,6,0,6,0,2,0,0,18,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Operation.java,org.apache.cassandra.cql3.Operation$RawDeletion,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/index/internal/keys/KeysSearcher.java,org.apache.cassandra.index.internal.keys.KeysSearcher$Anonymous1,anonymous,8,8,0,8,14,1,0,21,15,0.5714286,0.06666667,0.06666667,7,0,6,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,38,5,1,5,0,0,1,1,7,0,6,3,0,0,0,37,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/net/IncomingTcpConnection.java,org.apache.cassandra.net.IncomingTcpConnection,class,11,13,2,11,21,2,0,35,0,0.4571429,1.0,1.0,5,0,3,2,0,0,3,0,0,0,7,2,1,6,0,0,6,0,11,101,2,1,3,3,0,13,2,19,4,15,2,0,0,0,108,1,8
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_token_map_args$describe_token_map_argsTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/KeyspaceElementName.java,org.apache.cassandra.cql3.KeyspaceElementName,class,1,7,6,1,8,1,2,4,4,0.4,0.3,0.3,5,1,4,0,1,0,5,0,3,0,1,0,0,1,0,0,0,0,1,18,4,0,1,0,1,2,0,1,1,1,0,0,0,0,34,1024,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/CompactionMetrics.java,org.apache.cassandra.metrics.CompactionMetrics,class,8,8,0,8,4,1,0,14,0,0.60714287,0.6666667,1.0,4,1,4,0,0,0,4,0,0,0,7,2,6,1,0,0,7,0,2,75,1,0,0,0,0,6,0,7,0,7,0,3,0,0,43,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/generate/values/Floats.java,org.apache.cassandra.stress.generate.values.Floats,class,3,4,1,3,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCache.java,org.apache.cassandra.cache.ConcurrentLinkedHashCache,class,6,7,1,6,18,1,0,20,0,0.5,0.7583333,0.7583333,17,2,16,1,0,0,16,0,0,0,2,1,1,1,0,0,2,0,1,63,12,0,1,0,0,0,1,3,0,3,0,1,0,0,65,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/config/ColumnDefinition.java,org.apache.cassandra.config.ColumnDefinition$Anonymous1,anonymous,1,1,0,1,10,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,9,0,0,0,12,0,0,0,2,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/messages/AuthChallenge.java,org.apache.cassandra.transport.messages.AuthChallenge$Anonymous1,anonymous,4,4,0,4,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous34,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous35,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,1,2,1,1,1,0,0,0,9,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous32,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,1,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/config/ColumnDefinition.java,org.apache.cassandra.config.ColumnDefinition,class,17,95,78,17,68,2,0,37,327,0.8552632,0.24285714,0.55714285,38,12,36,2,0,0,36,0,0,0,8,2,3,5,0,0,8,0,6,171,43,1,19,0,11,7,13,11,5,17,2,2,2,3,143,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous33,anonymous,2,2,0,2,5,1,0,7,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,15,3,2,0,0,0,0,3,4,0,2,1,0,0,0,12,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous30,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,1,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$insert_args$_Fields,enum,1,1,0,1,13,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,42,9,1,1,0,0,6,8,4,1,4,1,0,0,0,67,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous31,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,1,0,0,0,8,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/StressServer.java,org.apache.cassandra.stress.StressServer$StressThread,innerclass,2,2,0,2,7,2,0,12,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,34,0,1,1,2,0,0,1,5,0,5,4,0,0,0,20,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/selection/FieldSelector.java,org.apache.cassandra.cql3.selection.FieldSelector,class,6,8,2,6,9,2,0,8,0,0.2857143,0.73333335,1.0,7,1,6,1,0,0,6,0,0,0,3,0,0,3,0,0,3,0,1,48,5,0,1,0,0,1,0,5,0,5,1,1,0,0,31,16,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Tuples.java,org.apache.cassandra.cql3.Tuples$DelayedValue,innerclass,10,10,0,10,13,2,0,10,0,0.5625,0.47619048,0.47619048,8,0,7,1,0,0,7,0,0,0,2,0,2,0,0,0,2,0,3,35,7,3,1,0,0,1,1,5,0,4,2,0,0,0,55,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/messages/CompleteMessage.java,org.apache.cassandra.streaming.messages.CompleteMessage,class,3,6,3,3,2,2,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,16,1,0,0,0,0,1,0,1,0,1,0,1,0,0,6,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/RowIndexEntry.java,org.apache.cassandra.db.RowIndexEntry,class,9,33,24,9,12,2,0,5,34,0.8333334,0.027777778,0.027777778,9,1,8,0,1,0,9,0,0,0,2,1,1,1,0,0,2,0,1,171,7,0,2,0,0,0,4,2,0,2,1,0,3,0,72,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$cas_result$cas_resultTupleScheme,innerclass,8,8,0,8,14,2,0,20,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,10,8,0,4,1,0,0,0,27,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/Sets.java,org.apache.cassandra.cql3.Sets,class,8,10,2,8,2,10,0,1,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173,1,0,0,0,1,2,0,0,1,0,0,0,8,0,15,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/AuthenticationException.java,org.apache.cassandra.thrift.AuthenticationException$AuthenticationExceptionTupleScheme,innerclass,4,4,0,4,2,2,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,2,0,0,0,0,13,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/metrics/TableMetrics.java,org.apache.cassandra.metrics.TableMetrics$Anonymous36,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,1,2,0,1,1,0,0,0,9,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_schema_versions_result$describe_schema_versions_resultTupleScheme,innerclass,6,6,0,6,12,2,0,21,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,0,0,0,0,9,13,1,11,5,0,0,0,31,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/dht/LocalPartitioner.java,org.apache.cassandra.dht.LocalPartitioner$Anonymous1,anonymous,2,2,0,2,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,2,0,0,0,0,0,0,0,0,0,12,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/rows/SerializationHelper.java,org.apache.cassandra.db.rows.SerializationHelper$Flag,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsColumn.java,org.apache.cassandra.stress.settings.SettingsColumn$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/RepairJob.java,org.apache.cassandra.repair.RepairJob,class,15,18,3,15,13,2,0,31,0,0.26666668,1.0,1.0,5,0,2,3,0,0,2,0,0,0,6,1,0,6,0,0,5,0,3,163,3,6,2,0,0,5,2,39,0,35,2,5,0,0,105,1,4
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsColumn.java,org.apache.cassandra.stress.settings.SettingsColumn$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/LegacyLayout.java,org.apache.cassandra.db.LegacyLayout$LegacyCell$Kind,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java,org.apache.cassandra.dht.tokenallocator.TokenAllocation$Anonymous1,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java,org.apache.cassandra.dht.tokenallocator.TokenAllocation$Anonymous3,anonymous,0,0,0,0,3,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocation.java,org.apache.cassandra.dht.tokenallocator.TokenAllocation$Anonymous2,anonymous,0,0,0,0,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
